region,town_township,quarter_village_tract,postal_code
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","မေတာ့ပင္ ေက်းရြာအုပ္စု",1504228
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေရအိုးစင္ ေက်းရြာအုပ္စု",1504229
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","႐ုံးပင္ ေက်းရြာအုပ္စု",1504230
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ရွားေခ်ာင္း ေက်းရြာအုပ္စု",1504231
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","လယ္တာႀကီး ေက်းရြာအုပ္စု",1504232
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ဝကၠမူ ေက်းရြာအုပ္စု",1504233
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ဝင္တဲကူး ေက်းရြာအုပ္စု",1504234
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သေျပပင္ ေက်းရြာအုပ္စု",1504235
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေပတုံးေမၽွာင္ ေက်းရြာအုပ္စု",1504236
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ရွမ္းစုႀကီး ေက်းရြာအုပ္စု",1504237
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သစ္ပုတ္ပင္ ေက်းရြာအုပ္စု",1504238
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","မင္းျပင္ ေက်းရြာအုပ္စု",1504239
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ရဘိန္း ေက်းရြာအုပ္စု",1504240
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေအာင္သာ ေက်းရြာအုပ္စု",1504241
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သရက္ေခ်ာင္း ေက်းရြာအုပ္စု",1504242
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေသာ္ေမာ္ကုန္း ေက်းရြာအုပ္စု",1504243
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သစ္ႀကိမ္း ေက်းရြာအုပ္စု",1504244
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သဲေကာႀကီး ေက်းရြာအုပ္စု",1504245
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သစ္ဆိမ့္ပင္ ေက်းရြာအုပ္စု",1504246
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သကၠယ္ခ်င္း ေက်းရြာအုပ္စု",1504247
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သေျပကုန္း ေက်းရြာအုပ္စု",1504248
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သာဝတၱိ ေက်းရြာအုပ္စု",1504249
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေပါက္ၿမိဳင္ ေက်းရြာအုပ္စု",1504250
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","သရက္ကုန္း ေက်းရြာအုပ္စု",1504251
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","အင္ပင္ ေက်းရြာအုပ္စု",1504252
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေအာင္းကုန္း ေက်းရြာအုပ္စု",1504253
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေအလာ ေက်းရြာအုပ္စု",1504254
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","အလည္ကၽြန္း ေက်းရြာအုပ္စု",1504255
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေအးခ်မ္းသာ ေက်းရြာအုပ္စု",1504256
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ဇလီငွက္ႀကီးေတာင္ ေက်းရြာအုပ္စု",1504257
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ဥသၽွစ္လွိုင္း ေက်းရြာအုပ္စု",1504258
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","လယ္ေဝး ၿမိဳ႕နယ္","ေရႊျပည္သာ ေက်းရြာအုပ္စု",1504259
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","က်န္စစ္သား ရပ္ကြက္",1505001
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","အေနာ္ရထာ ရပ္ကြက္",1505002
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ျပည္စံေအာင္ ရပ္ကြက္",1505003
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ေအာင္ေဇယ် ရပ္ကြက္",1505004
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ပုပၸါးကုန္း ရပ္ကြက္",1505005
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ေက်ာက္ခ်က္ ေက်းရြာအုပ္စု",1505200
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ကၽြန္းေရာင္း ေက်းရြာအုပ္စု",1505201
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","သာစည္ ေက်းရြာအုပ္စု",1505202
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","မအူေတာ ေက်းရြာအုပ္စု",1505203
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ေရဆင္း ေက်းရြာအုပ္စု",1505204
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","သစ္တပ္ ေက်းရြာအုပ္စု",1505205
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","သက္ႏွင္းအင္း ေက်းရြာအုပ္စု",1505206
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","က်ည္ေတာင္ ေက်းရြာအုပ္စု",1505207
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ေခတ္ေအး ေက်းရြာအုပ္စု",1505208
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","နန္းၾသ ေက်းရြာအုပ္စု",1505209
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","ေက်ာက္ဖ်ာ ေက်းရြာအုပ္စု",1505210
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","စည္ပင္ႀကီး ေက်းရြာအုပ္စု",1505211
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ေဇယ်ာသီရိ ၿမိဳ႕နယ္","သာယာကုန္း ေက်းရြာအုပ္စု",1505212
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ဒကၡိဏသီရိ ရပ္ကြက္",1506001
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ေရႊအင္ၾကင္း ရပ္ကြက္",1506002
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ၾကာပင္ ေက်းရြာအုပ္စု",1506200
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ကၽြန္းတပဲ့ ေက်းရြာအုပ္စု",1506201
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ရန္ေအာင္ျမင္ ေက်းရြာအုပ္စု",1506202
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ဒိုးႏြယ္ ေက်းရြာအုပ္စု",1506203
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ကူႏွစ္လုံးဆည္စု ေက်းရြာအုပ္စု",1506204
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ေရႊခဲအင္း ေက်းရြာအုပ္စု",1506205
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ခ်ိဳင္း ေက်းရြာအုပ္စု",1506206
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ဒကၡိဏသီရိ ၿမိဳ႕နယ္","ရြာမ ေက်းရြာအုပ္စု",1506207
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ဘုရင့္ေနာင္ ရပ္ကြက္",1507001
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ေအာင္သာယာ ရပ္ကြက္",1507002
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","မဂၤလာဒီပ ရပ္ကြက္",1507003
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ဝဏၰဒီပ ရပ္ကြက္",1507004
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","သုခဒီပ ရပ္ကြက္",1507005
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ဇဝနဒီပ ရပ္ကြက္",1507006
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ရတနာဒီပ ရပ္ကြက္",1507007
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ေဇယ်ာဒီပ ရပ္ကြက္",1507008
"ေနျပည္ေတာ္ (ျပည္ေထာင္စုနယ္ေျမ)","ပုဗၺသီရိ ၿမိဳ႕နယ္","ဆင္ျဖဴရွင္ ရပ္ကြက္",1507009
